INSERT INTO product_incomes (id, product_id, period_type, total_units_sold, product_specific_income, record_date) VALUES
(6877, 37, 'daily', 46, 381.16, '2023-09-21'),
(6878, 37, 'daily', 43, 255.16, '2022-03-01'),
(6879, 37, 'daily', 37, 276.71, '2022-03-02'),
(6880, 37, 'daily', 20, 197.84, '2022-03-03'),
(6881, 37, 'daily', 10, 33.93, '2022-03-04'),
(6882, 37, 'daily', 32, 251.48, '2022-03-05'),
(6883, 37, 'daily', 12, 48.13, '2022-03-06'),
(6884, 37, 'daily', 29, 276.67, '2022-03-07'),
(6885, 37, 'daily', 28, 104.74, '2022-03-08'),
(6886, 37, 'daily', 50, 497.26, '2022-03-09'),
(6887, 37, 'daily', 29, 229.18, '2022-03-10'),
(6888, 37, 'daily', 17, 66.62, '2022-03-11'),
(6889, 37, 'daily', 34, 263.21, '2022-03-12'),
(6890, 37, 'daily', 23, 60.27, '2022-03-13'),
(6891, 37, 'daily', 41, 254.52, '2022-03-14'),
(6892, 37, 'daily', 14, 30.41, '2022-03-15'),
(6893, 37, 'daily', 17, 48.45, '2022-03-16'),
(6894, 37, 'daily', 38, 102.44, '2022-03-17'),
(6895, 37, 'daily', 43, 91.53, '2022-03-18'),
(6896, 37, 'daily', 33, 237.51, '2022-03-19'),
(6897, 37, 'daily', 47, 307.58, '2022-03-20'),
(6898, 37, 'daily', 41, 247.69, '2022-03-21'),
(6899, 37, 'daily', 32, 161.32, '2022-09-01'),
(6900, 37, 'daily', 45, 195.65, '2022-09-02'),
(6901, 37, 'daily', 22, 181.72, '2022-09-03'),
(6902, 37, 'daily', 37, 305.49, '2022-09-04'),
(6903, 37, 'daily', 34, 64.48, '2022-09-05'),
(6904, 37, 'daily', 17, 139.93, '2022-09-06'),
(6905, 37, 'daily', 13, 129.52, '2022-09-07'),
(6906, 37, 'daily', 48, 62.14, '2022-09-08'),
(6907, 37, 'daily', 50, 347.12, '2022-09-09'),
(6908, 37, 'daily', 43, 252.21, '2022-09-10'),
(6909, 37, 'daily', 19, 148.33, '2022-09-11'),
(6910, 37, 'daily', 19, 83.54, '2022-09-12'),
(6911, 37, 'daily', 23, 144.8, '2022-09-13'),
(6912, 37, 'daily', 45, 440.98, '2022-09-14'),
(6913, 37, 'daily', 38, 75.5, '2022-09-15'),
(6914, 37, 'daily', 28, 218.0, '2022-09-16'),
(6915, 37, 'daily', 17, 120.44, '2022-09-17'),
(6916, 37, 'daily', 29, 248.86, '2022-09-18'),
(6917, 37, 'daily', 36, 207.4, '2022-09-19'),
(6918, 37, 'daily', 45, 164.92, '2022-09-20'),
(6919, 37, 'daily', 12, 33.82, '2022-09-21'),
(6920, 38, 'yearly', 9049, 855457.93, '2024-12-31'),
(6921, 38, 'yearly', 8185, 369676.02, '2023-12-31'),
(6922, 38, 'yearly', 7431, 385249.03, '2022-12-31'),
(6923, 38, 'yearly', 7486, 602507.21, '2021-12-31'),
(6924, 38, 'yearly', 7561, 408558.43, '2020-12-31'),
(6925, 38, 'yearly', 8421, 633047.88, '2019-12-31'),
(6926, 38, 'yearly', 9043, 463026.98, '2018-12-31'),
(6927, 38, 'monthly', 731, 40059.04, '2024-01-01'),
(6928, 38, 'monthly', 423, 16945.59, '2024-02-01'),
(6929, 38, 'monthly', 452, 23133.73, '2024-03-01'),
(6930, 38, 'monthly', 621, 29017.99, '2024-04-01'),
(6931, 38, 'monthly', 415, 11892.81, '2024-05-01'),
(6932, 38, 'monthly', 775, 30129.3, '2024-06-01'),
(6933, 38, 'monthly', 576, 20528.68, '2024-07-01'),
(6934, 38, 'monthly', 725, 48749.08, '2024-08-01'),
(6935, 38, 'monthly', 588, 8989.02, '2024-09-01'),
(6936, 38, 'monthly', 696, 23747.38, '2024-10-01'),
(6937, 38, 'monthly', 492, 19056.88, '2024-11-01'),
(6938, 38, 'monthly', 714, 38351.46, '2024-12-01'),
(6939, 38, 'monthly', 461, 27514.32, '2023-01-01'),
(6940, 38, 'monthly', 747, 52972.04, '2023-02-01'),
(6941, 38, 'monthly', 602, 31311.92, '2023-03-01'),
(6942, 38, 'monthly', 768, 42746.64, '2023-04-01'),
(6943, 38, 'monthly', 644, 23856.35, '2023-05-01'),
(6944, 38, 'monthly', 408, 8639.22, '2023-06-01'),
(6945, 38, 'monthly', 719, 24715.68, '2023-07-01'),
(6946, 38, 'monthly', 477, 23163.49, '2023-08-01'),
(6947, 38, 'monthly', 683, 27395.65, '2023-09-01'),
(6948, 38, 'monthly', 630, 39808.25, '2023-10-01'),
(6949, 38, 'monthly', 521, 20289.79, '2023-11-01'),
(6950, 38, 'monthly', 763, 19846.02, '2023-12-01'),
(6951, 38, 'monthly', 453, 19589.29, '2022-01-01'),
(6952, 38, 'monthly', 573, 36576.13, '2022-02-01'),
(6953, 38, 'monthly', 439, 22127.17, '2022-03-01'),
(6954, 38, 'monthly', 663, 37945.55, '2022-04-01'),
(6955, 38, 'monthly', 581, 9674.95, '2022-05-01'),
(6956, 38, 'monthly', 578, 37985.38, '2022-06-01'),
(6957, 38, 'monthly', 699, 23274.71, '2022-07-01'),
(6958, 38, 'monthly', 591, 24000.92, '2022-08-01'),
(6959, 38, 'monthly', 639, 14781.25, '2022-09-01'),
(6960, 38, 'monthly', 550, 15118.21, '2022-10-01'),
(6961, 38, 'monthly', 608, 30844.68, '2022-11-01'),
(6962, 38, 'monthly', 725, 25898.91, '2022-12-01'),
(6963, 38, 'weekly', 211, 5870.67, '2024-03-01'),
(6964, 38, 'weekly', 189, 1727.85, '2024-03-08'),
(6965, 38, 'weekly', 108, 3599.01, '2024-03-15'),
(6966, 38, 'weekly', 100, 775.01, '2024-09-01'),
(6967, 38, 'weekly', 153, 1319.84, '2024-09-08'),
(6968, 38, 'weekly', 168, 5339.34, '2024-09-15'),
(6969, 38, 'weekly', 170, 2544.71, '2023-03-01'),
(6970, 38, 'weekly', 133, 3815.69, '2023-03-08'),
(6971, 38, 'weekly', 138, 3232.47, '2023-03-15'),
(6972, 38, 'weekly', 190, 1554.63, '2023-09-01'),
(6973, 38, 'weekly', 195, 1941.15, '2023-09-08'),
(6974, 38, 'weekly', 266, 10350.83, '2023-09-15'),
(6975, 38, 'weekly', 138, 2452.76, '2022-03-01'),
(6976, 38, 'weekly', 274, 8101.98, '2022-03-08'),
(6977, 38, 'weekly', 298, 13865.95, '2022-03-15'),
(6978, 38, 'weekly', 110, 4032.92, '2022-09-01'),
(6979, 38, 'weekly', 217, 1487.86, '2022-09-08'),
(6980, 38, 'weekly', 131, 6168.84, '2022-09-15'),
(6981, 38, 'daily', 29, 256.8, '2024-03-01'),
(6982, 38, 'daily', 49, 266.25, '2024-03-02'),
(6983, 38, 'daily', 40, 103.21, '2024-03-03'),
(6984, 38, 'daily', 47, 196.36, '2024-03-04'),
(6985, 38, 'daily', 35, 297.05, '2024-03-05'),
(6986, 38, 'daily', 37, 145.22, '2024-03-06'),
(6987, 38, 'daily', 46, 456.53, '2024-03-07'),
(6988, 38, 'daily', 24, 58.61, '2024-03-08'),
(6989, 38, 'daily', 23, 158.14, '2024-03-09'),
(6990, 38, 'daily', 45, 295.95, '2024-03-10'),
(6991, 38, 'daily', 12, 21.62, '2024-03-11'),
(6992, 38, 'daily', 31, 177.21, '2024-03-12'),
(6993, 38, 'daily', 25, 197.35, '2024-03-13'),
(6994, 38, 'daily', 26, 169.63, '2024-03-14'),
(6995, 38, 'daily', 50, 254.89, '2024-03-15'),
(6996, 38, 'daily', 20, 145.74, '2024-03-16'),
(6997, 38, 'daily', 15, 127.58, '2024-03-17'),
(6998, 38, 'daily', 40, 92.53, '2024-03-18'),
(6999, 38, 'daily', 50, 444.11, '2024-03-19'),
(7000, 38, 'daily', 17, 91.49, '2024-03-20'),
(7001, 38, 'daily', 40, 122.12, '2024-03-21'),
(7002, 38, 'daily', 44, 162.51, '2024-09-01'),
(7003, 38, 'daily', 27, 65.8, '2024-09-02'),
(7004, 38, 'daily', 37, 260.41, '2024-09-03'),
(7005, 38, 'daily', 39, 104.11, '2024-09-04'),
(7006, 38, 'daily', 42, 251.99, '2024-09-05'),
(7007, 38, 'daily', 20, 110.3, '2024-09-06'),
(7008, 38, 'daily', 31, 253.7, '2024-09-07'),
(7009, 38, 'daily', 33, 75.09, '2024-09-08'),
(7010, 38, 'daily', 12, 116.7, '2024-09-09'),
(7011, 38, 'daily', 35, 172.59, '2024-09-10'),
(7012, 38, 'daily', 44, 244.02, '2024-09-11'),
(7013, 38, 'daily', 22, 73.91, '2024-09-12'),
(7014, 38, 'daily', 43, 89.99, '2024-09-13'),
(7015, 38, 'daily', 40, 70.26, '2024-09-14'),
(7016, 38, 'daily', 41, 100.86, '2024-09-15'),
(7017, 38, 'daily', 20, 168.44, '2024-09-16'),
(7018, 38, 'daily', 13, 23.06, '2024-09-17'),
(7019, 38, 'daily', 31, 78.32, '2024-09-18'),
(7020, 38, 'daily', 43, 70.73, '2024-09-19'),
(7021, 38, 'daily', 20, 46.3, '2024-09-20'),
(7022, 38, 'daily', 36, 342.97, '2024-09-21'),
(7023, 38, 'daily', 36, 160.29, '2023-03-01'),
(7024, 38, 'daily', 50, 426.99, '2023-03-02'),
(7025, 38, 'daily', 35, 349.71, '2023-03-03'),
(7026, 38, 'daily', 46, 189.33, '2023-03-04'),
(7027, 38, 'daily', 49, 56.31, '2023-03-05'),
(7028, 38, 'daily', 49, 456.03, '2023-03-06'),
(7029, 38, 'daily', 50, 485.05, '2023-03-07'),
(7030, 38, 'daily', 31, 267.12, '2023-03-08'),
(7031, 38, 'daily', 31, 66.15, '2023-03-09'),
(7032, 38, 'daily', 17, 156.61, '2023-03-10'),
(7033, 38, 'daily', 16, 52.12, '2023-03-11'),
(7034, 38, 'daily', 26, 124.72, '2023-03-12'),
(7035, 38, 'daily', 27, 134.7, '2023-03-13'),
(7036, 38, 'daily', 35, 50.19, '2023-03-14'),
(7037, 38, 'daily', 45, 401.51, '2023-03-15'),
(7038, 38, 'daily', 26, 139.59, '2023-03-16'),
(7039, 38, 'daily', 14, 48.54, '2023-03-17'),
(7040, 38, 'daily', 47, 93.04, '2023-03-18'),
(7041, 38, 'daily', 18, 92.34, '2023-03-19'),
(7042, 38, 'daily', 17, 93.88, '2023-03-20'),
(7043, 38, 'daily', 27, 158.96, '2023-03-21'),
(7044, 38, 'daily', 16, 81.54, '2023-09-01'),
(7045, 38, 'daily', 30, 81.03, '2023-09-02'),
(7046, 38, 'daily', 20, 149.66, '2023-09-03'),
(7047, 38, 'daily', 34, 88.84, '2023-09-04'),
(7048, 38, 'daily', 20, 155.05, '2023-09-05'),
(7049, 38, 'daily', 34, 92.8, '2023-09-06'),
(7050, 38, 'daily', 36, 262.67, '2023-09-07'),
(7051, 38, 'daily', 30, 126.29, '2023-09-08'),
(7052, 38, 'daily', 23, 96.04, '2023-09-09'),
(7053, 38, 'daily', 48, 317.53, '2023-09-10'),
(7054, 38, 'daily', 39, 325.94, '2023-09-11'),
(7055, 38, 'daily', 42, 50.43, '2023-09-12'),
(7056, 38, 'daily', 14, 100.31, '2023-09-13'),
(7057, 38, 'daily', 44, 249.35, '2023-09-14'),
(7058, 38, 'daily', 15, 53.86, '2023-09-15'),
(7059, 38, 'daily', 33, 63.47, '2023-09-16'),
(7060, 38, 'daily', 36, 358.47, '2023-09-17'),
(7061, 38, 'daily', 25, 168.3, '2023-09-18'),
(7062, 38, 'daily', 45, 263.84, '2023-09-19'),
(7063, 38, 'daily', 36, 263.01, '2023-09-20'),
(7064, 38, 'daily', 18, 157.38, '2023-09-21'),
(7065, 38, 'daily', 31, 63.98, '2022-03-01'),
(7066, 38, 'daily', 22, 79.7, '2022-03-02'),
(7067, 38, 'daily', 14, 40.06, '2022-03-03'),
(7068, 38, 'daily', 43, 263.09, '2022-03-04'),
(7069, 38, 'daily', 31, 146.45, '2022-03-05'),
(7070, 38, 'daily', 17, 17.15, '2022-03-06'),
(7071, 38, 'daily', 38, 142.76, '2022-03-07'),
(7072, 38, 'daily', 19, 158.72, '2022-03-08'),
(7073, 38, 'daily', 47, 178.3, '2022-03-09'),
(7074, 38, 'daily', 42, 232.29, '2022-03-10'),
(7075, 38, 'daily', 10, 88.94, '2022-03-11'),
(7076, 38, 'daily', 50, 262.64, '2022-03-12'),
(7077, 38, 'daily', 39, 55.41, '2022-03-13'),
(7078, 38, 'daily', 17, 122.32, '2022-03-14'),
(7079, 38, 'daily', 46, 408.21, '2022-03-15'),
(7080, 38, 'daily', 27, 79.89, '2022-03-16'),
(7081, 38, 'daily', 27, 214.18, '2022-03-17'),
(7082, 38, 'daily', 45, 50.17, '2022-03-18'),
(7083, 38, 'daily', 20, 83.01, '2022-03-19'),
(7084, 38, 'daily', 43, 153.32, '2022-03-20'),
(7085, 38, 'daily', 36, 204.61, '2022-03-21'),
(7086, 38, 'daily', 28, 127.77, '2022-09-01'),
(7087, 38, 'daily', 35, 119.91, '2022-09-02'),
(7088, 38, 'daily', 37, 93.02, '2022-09-03'),
(7089, 38, 'daily', 44, 369.23, '2022-09-04'),
(7090, 38, 'daily', 35, 82.13, '2022-09-05'),
(7091, 38, 'daily', 12, 23.43, '2022-09-06'),
(7092, 38, 'daily', 32, 182.11, '2022-09-07'),
(7093, 38, 'daily', 23, 190.64, '2022-09-08'),
(7094, 38, 'daily', 22, 153.46, '2022-09-09'),
(7095, 38, 'daily', 47, 459.02, '2022-09-10'),
(7096, 38, 'daily', 48, 288.37, '2022-09-11'),
(7097, 38, 'daily', 10, 66.37, '2022-09-12'),
(7098, 38, 'daily', 35, 264.38, '2022-09-13'),
(7099, 38, 'daily', 15, 106.54, '2022-09-14'),
(7100, 38, 'daily', 42, 84.52, '2022-09-15'),
(7101, 38, 'daily', 27, 206.15, '2022-09-16'),
(7102, 38, 'daily', 35, 276.12, '2022-09-17'),
(7103, 38, 'daily', 18, 118.92, '2022-09-18'),
(7104, 38, 'daily', 24, 233.31, '2022-09-19'),
(7105, 38, 'daily', 17, 121.94, '2022-09-20'),
(7106, 38, 'daily', 29, 182.15, '2022-09-21'),
(7107, 39, 'yearly', 5700, 286582.05, '2024-12-31'),
(7108, 39, 'yearly', 8563, 179932.66, '2023-12-31'),
(7109, 39, 'yearly', 5068, 250232.74, '2022-12-31'),
(7110, 39, 'yearly', 8085, 679520.66, '2021-12-31'),
(7111, 39, 'yearly', 7982, 511559.32, '2020-12-31'),
(7112, 39, 'yearly', 7174, 262396.18, '2019-12-31'),
(7113, 39, 'yearly', 5867, 124314.09, '2018-12-31'),
(7114, 39, 'monthly', 504, 25240.73, '2024-01-01'),
(7115, 39, 'monthly', 421, 7236.3, '2024-02-01'),
(7116, 39, 'monthly', 610, 33811.64, '2024-03-01'),
(7117, 39, 'monthly', 583, 36342.83, '2024-04-01'),
(7118, 39, 'monthly', 553, 14515.34, '2024-05-01'),
(7119, 39, 'monthly', 736, 48223.09, '2024-06-01'),
(7120, 39, 'monthly', 452, 12746.22, '2024-07-01'),
(7121, 39, 'monthly', 481, 19406.92, '2024-08-01'),
(7122, 39, 'monthly', 521, 16880.68, '2024-09-01'),
(7123, 39, 'monthly', 434, 19875.89, '2024-10-01'),
(7124, 39, 'monthly', 483, 7442.24, '2024-11-01'),
(7125, 39, 'monthly', 506, 20026.34, '2024-12-01'),
(7126, 39, 'monthly', 704, 49581.14, '2023-01-01'),
(7127, 39, 'monthly', 489, 14635.95, '2023-02-01'),
(7128, 39, 'monthly', 423, 27054.24, '2023-03-01'),
(7129, 39, 'monthly', 540, 17695.5, '2023-04-01'),
(7130, 39, 'monthly', 615, 10764.85, '2023-05-01'),
(7131, 39, 'monthly', 591, 9938.38, '2023-06-01'),
(7132, 39, 'monthly', 493, 32554.17, '2023-07-01'),
(7133, 39, 'monthly', 665, 23012.47, '2023-08-01'),
(7134, 39, 'monthly', 657, 42897.57, '2023-09-01'),
(7135, 39, 'monthly', 647, 19688.19, '2023-10-01'),
(7136, 39, 'monthly', 613, 35290.4, '2023-11-01'),
(7137, 39, 'monthly', 420, 30237.42, '2023-12-01'),
(7138, 39, 'monthly', 473, 14359.56, '2022-01-01'),
(7139, 39, 'monthly', 668, 46092.5, '2022-02-01'),
(7140, 39, 'monthly', 620, 14827.13, '2022-03-01'),
(7141, 39, 'monthly', 640, 23511.9, '2022-04-01'),
(7142, 39, 'monthly', 627, 36446.16, '2022-05-01'),
(7143, 39, 'monthly', 475, 14888.84, '2022-06-01'),
(7144, 39, 'monthly', 752, 25514.86, '2022-07-01'),
(7145, 39, 'monthly', 766, 16214.46, '2022-08-01'),
(7146, 39, 'monthly', 502, 37178.07, '2022-09-01'),
(7147, 39, 'monthly', 631, 12836.03, '2022-10-01'),
(7148, 39, 'monthly', 640, 9759.49, '2022-11-01'),
(7149, 39, 'monthly', 584, 25782.63, '2022-12-01'),
(7150, 39, 'weekly', 232, 7696.19, '2024-03-01'),
(7151, 39, 'weekly', 164, 1973.39, '2024-03-08'),
(7152, 39, 'weekly', 164, 4191.28, '2024-03-15'),
(7153, 39, 'weekly', 105, 2483.68, '2024-09-01'),
(7154, 39, 'weekly', 165, 7887.46, '2024-09-08'),
(7155, 39, 'weekly', 236, 5061.92, '2024-09-15'),
(7156, 39, 'weekly', 284, 5425.14, '2023-03-01'),
(7157, 39, 'weekly', 222, 11035.24, '2023-03-08'),
(7158, 39, 'weekly', 210, 8840.42, '2023-03-15'),
(7159, 39, 'weekly', 129, 721.76, '2023-09-01'),
(7160, 39, 'weekly', 271, 5468.86, '2023-09-08'),
(7161, 39, 'weekly', 108, 4840.65, '2023-09-15'),
(7162, 39, 'weekly', 245, 5064.88, '2022-03-01'),
(7163, 39, 'weekly', 112, 5145.02, '2022-03-08'),
(7164, 39, 'weekly', 261, 11249.65, '2022-03-15'),
(7165, 39, 'weekly', 276, 3485.84, '2022-09-01'),
(7166, 39, 'weekly', 141, 1725.29, '2022-09-08'),
(7167, 39, 'weekly', 156, 6145.01, '2022-09-15'),
(7168, 39, 'daily', 29, 86.22, '2024-03-01'),
(7169, 39, 'daily', 29, 75.92, '2024-03-02'),
(7170, 39, 'daily', 36, 269.94, '2024-03-03'),
(7171, 39, 'daily', 15, 96.4, '2024-03-04'),
(7172, 39, 'daily', 23, 24.89, '2024-03-05'),
(7173, 39, 'daily', 20, 26.06, '2024-03-06'),
(7174, 39, 'daily', 36, 185.73, '2024-03-07'),
(7175, 39, 'daily', 16, 108.68, '2024-03-08'),
(7176, 39, 'daily', 20, 173.51, '2024-03-09'),
(7177, 39, 'daily', 42, 283.38, '2024-03-10'),
(7178, 39, 'daily', 37, 262.39, '2024-03-11'),
(7179, 39, 'daily', 21, 141.69, '2024-03-12'),
(7180, 39, 'daily', 15, 68.81, '2024-03-13'),
(7181, 39, 'daily', 40, 236.59, '2024-03-14'),
(7182, 39, 'daily', 15, 109.13, '2024-03-15'),
(7183, 39, 'daily', 42, 49.08, '2024-03-16'),
(7184, 39, 'daily', 41, 69.73, '2024-03-17'),
(7185, 39, 'daily', 49, 154.28, '2024-03-18'),
(7186, 39, 'daily', 21, 195.16, '2024-03-19'),
(7187, 39, 'daily', 23, 123.63, '2024-03-20'),
(7188, 39, 'daily', 42, 245.91, '2024-03-21'),
(7189, 39, 'daily', 18, 82.64, '2024-09-01'),
(7190, 39, 'daily', 28, 187.55, '2024-09-02'),
(7191, 39, 'daily', 17, 53.24, '2024-09-03'),
(7192, 39, 'daily', 44, 393.64, '2024-09-04'),
(7193, 39, 'daily', 43, 89.97, '2024-09-05'),
(7194, 39, 'daily', 11, 96.3, '2024-09-06'),
(7195, 39, 'daily', 12, 63.66, '2024-09-07'),
(7196, 39, 'daily', 42, 72.07, '2024-09-08'),
(7197, 39, 'daily', 41, 334.36, '2024-09-09'),
(7198, 39, 'daily', 11, 46.62, '2024-09-10'),
(7199, 39, 'daily', 49, 466.57, '2024-09-11'),
(7200, 39, 'daily', 31, 38.56, '2024-09-12'),
(7201, 39, 'daily', 32, 277.16, '2024-09-13'),
(7202, 39, 'daily', 42, 95.66, '2024-09-14'),
(7203, 39, 'daily', 46, 301.84, '2024-09-15'),
(7204, 39, 'daily', 16, 61.98, '2024-09-16'),
(7205, 39, 'daily', 29, 201.46, '2024-09-17'),
(7206, 39, 'daily', 38, 106.12, '2024-09-18'),
(7207, 39, 'daily', 12, 79.14, '2024-09-19'),
(7208, 39, 'daily', 14, 71.86, '2024-09-20'),
(7209, 39, 'daily', 47, 355.47, '2024-09-21'),
(7210, 39, 'daily', 39, 346.97, '2023-03-01'),
(7211, 39, 'daily', 29, 178.64, '2023-03-02'),
(7212, 39, 'daily', 19, 46.25, '2023-03-03'),
(7213, 39, 'daily', 25, 214.54, '2023-03-04'),
(7214, 39, 'daily', 43, 173.31, '2023-03-05'),
(7215, 39, 'daily', 43, 179.46, '2023-03-06'),
(7216, 39, 'daily', 12, 110.17, '2023-03-07'),
(7217, 39, 'daily', 45, 373.12, '2023-03-08'),
(7218, 39, 'daily', 11, 52.25, '2023-03-09'),
(7219, 39, 'daily', 19, 33.14, '2023-03-10'),
(7220, 39, 'daily', 22, 26.82, '2023-03-11'),
(7221, 39, 'daily', 23, 59.47, '2023-03-12'),
(7222, 39, 'daily', 24, 233.47, '2023-03-13'),
(7223, 39, 'daily', 27, 51.45, '2023-03-14'),
(7224, 39, 'daily', 46, 358.84, '2023-03-15'),
(7225, 39, 'daily', 45, 372.05, '2023-03-16'),
(7226, 39, 'daily', 42, 87.22, '2023-03-17'),
(7227, 39, 'daily', 45, 423.18, '2023-03-18'),
(7228, 39, 'daily', 19, 89.67, '2023-03-19'),
(7229, 39, 'daily', 49, 197.01, '2023-03-20'),
(7230, 39, 'daily', 27, 103.49, '2023-03-21'),
(7231, 39, 'daily', 25, 237.82, '2023-09-01'),
(7232, 39, 'daily', 20, 105.0, '2023-09-02'),
(7233, 39, 'daily', 33, 261.79, '2023-09-03'),
(7234, 39, 'daily', 19, 46.72, '2023-09-04'),
(7235, 39, 'daily', 45, 295.07, '2023-09-05'),
(7236, 39, 'daily', 10, 17.63, '2023-09-06'),
(7237, 39, 'daily', 27, 149.05, '2023-09-07'),
(7238, 39, 'daily', 46, 288.88, '2023-09-08'),
(7239, 39, 'daily', 33, 187.77, '2023-09-09'),
(7240, 39, 'daily', 20, 130.46, '2023-09-10'),
(7241, 39, 'daily', 11, 103.18, '2023-09-11'),
(7242, 39, 'daily', 32, 220.84, '2023-09-12'),
(7243, 39, 'daily', 50, 151.1, '2023-09-13'),
(7244, 39, 'daily', 31, 182.88, '2023-09-14'),
(7245, 39, 'daily', 33, 320.43, '2023-09-15'),
(7246, 39, 'daily', 39, 87.06, '2023-09-16'),
(7247, 39, 'daily', 26, 152.95, '2023-09-17'),
(7248, 39, 'daily', 17, 74.47, '2023-09-18'),
(7249, 39, 'daily', 22, 211.72, '2023-09-19'),
(7250, 39, 'daily', 40, 103.66, '2023-09-20'),
(7251, 39, 'daily', 14, 130.71, '2023-09-21'),
(7252, 39, 'daily', 19, 97.73, '2022-03-01'),
(7253, 39, 'daily', 34, 261.27, '2022-03-02'),
(7254, 39, 'daily', 38, 177.46, '2022-03-03'),
(7255, 39, 'daily', 40, 176.25, '2022-03-04'),
(7256, 39, 'daily', 19, 151.98, '2022-03-05'),
(7257, 39, 'daily', 42, 112.35, '2022-03-06'),
(7258, 39, 'daily', 41, 336.42, '2022-03-07'),
(7259, 39, 'daily', 18, 19.26, '2022-03-08'),
(7260, 39, 'daily', 14, 106.14, '2022-03-09'),
(7261, 39, 'daily', 12, 101.08, '2022-03-10'),
(7262, 39, 'daily', 21, 151.28, '2022-03-11'),
(7263, 39, 'daily', 30, 49.55, '2022-03-12'),
(7264, 39, 'daily', 25, 104.26, '2022-03-13'),
(7265, 39, 'daily', 23, 81.25, '2022-03-14'),
(7266, 39, 'daily', 33, 51.24, '2022-03-15'),
(7267, 39, 'daily', 50, 209.67, '2022-03-16'),
(7268, 39, 'daily', 16, 138.36, '2022-03-17'),
(7269, 39, 'daily', 36, 296.21, '2022-03-18'),
(7270, 39, 'daily', 46, 342.55, '2022-03-19'),
(7271, 39, 'daily', 20, 173.82, '2022-03-20'),
(7272, 39, 'daily', 17, 99.13, '2022-03-21'),
(7273, 39, 'daily', 40, 174.9, '2022-09-01'),
(7274, 39, 'daily', 11, 57.57, '2022-09-02'),
(7275, 39, 'daily', 39, 265.8, '2022-09-03'),
(7276, 39, 'daily', 22, 166.79, '2022-09-04'),
(7277, 39, 'daily', 28, 142.52, '2022-09-05'),
(7278, 39, 'daily', 17, 92.78, '2022-09-06'),
(7279, 39, 'daily', 35, 209.28, '2022-09-07'),
(7280, 39, 'daily', 32, 58.37, '2022-09-08'),
(7281, 39, 'daily', 41, 240.22, '2022-09-09'),
(7282, 39, 'daily', 11, 26.97, '2022-09-10'),
(7283, 39, 'daily', 17, 134.23, '2022-09-11'),
(7284, 39, 'daily', 23, 95.7, '2022-09-12'),
(7285, 39, 'daily', 43, 111.27, '2022-09-13'),
(7286, 39, 'daily', 47, 389.15, '2022-09-14'),
(7287, 39, 'daily', 50, 62.39, '2022-09-15'),
(7288, 39, 'daily', 45, 48.57, '2022-09-16'),
(7289, 39, 'daily', 32, 286.33, '2022-09-17'),
(7290, 39, 'daily', 26, 256.53, '2022-09-18'),
(7291, 39, 'daily', 33, 221.18, '2022-09-19'),
(7292, 39, 'daily', 27, 81.77, '2022-09-20'),
(7293, 39, 'daily', 39, 140.55, '2022-09-21'),
(7294, 40, 'yearly', 9734, 692235.99, '2024-12-31'),
(7295, 40, 'yearly', 8528, 615013.42, '2023-12-31'),
(7296, 40, 'yearly', 8897, 627950.18, '2022-12-31'),
(7297, 40, 'yearly', 6568, 145900.58, '2021-12-31'),
(7298, 40, 'yearly', 9252, 413606.99, '2020-12-31'),
(7299, 40, 'yearly', 6298, 557514.36, '2019-12-31'),
(7300, 40, 'yearly', 8573, 510688.62, '2018-12-31'),
(7301, 40, 'monthly', 669, 15733.36, '2024-01-01'),
(7302, 40, 'monthly', 775, 38771.9, '2024-02-01'),
(7303, 40, 'monthly', 497, 18873.75, '2024-03-01'),
(7304, 40, 'monthly', 516, 29999.91, '2024-04-01'),
(7305, 40, 'monthly', 702, 47324.8, '2024-05-01'),
(7306, 40, 'monthly', 622, 40906.93, '2024-06-01'),
(7307, 40, 'monthly', 432, 11177.61, '2024-07-01'),
(7308, 40, 'monthly', 696, 49280.56, '2024-08-01'),
(7309, 40, 'monthly', 761, 15041.99, '2024-09-01'),
(7310, 40, 'monthly', 463, 33091.45, '2024-10-01'),
(7311, 40, 'monthly', 726, 27594.46, '2024-11-01'),
(7312, 40, 'monthly', 575, 25457.26, '2024-12-01'),
(7313, 40, 'monthly', 410, 8732.66, '2023-01-01'),
(7314, 40, 'monthly', 648, 47384.53, '2023-02-01'),
(7315, 40, 'monthly', 576, 31816.28, '2023-03-01'),
(7316, 40, 'monthly', 627, 38176.38, '2023-04-01'),
(7317, 40, 'monthly', 786, 13646.06, '2023-05-01'),
(7318, 40, 'monthly', 717, 11277.82, '2023-06-01'),
(7319, 40, 'monthly', 586, 22501.76, '2023-07-01'),
(7320, 40, 'monthly', 748, 40044.02, '2023-08-01'),
(7321, 40, 'monthly', 456, 9537.67, '2023-09-01'),
(7322, 40, 'monthly', 542, 9515.29, '2023-10-01'),
(7323, 40, 'monthly', 759, 38943.75, '2023-11-01'),
(7324, 40, 'monthly', 590, 36438.35, '2023-12-01'),
(7325, 40, 'monthly', 751, 13294.74, '2022-01-01'),
(7326, 40, 'monthly', 716, 56725.99, '2022-02-01'),
(7327, 40, 'monthly', 448, 31821.19, '2022-03-01'),
(7328, 40, 'monthly', 667, 15586.65, '2022-04-01'),
(7329, 40, 'monthly', 420, 30293.71, '2022-05-01'),
